loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,loan_to_value,region,security_type,status,debt_to_income,term_category
cf,Male,pre,type2,p3,l1,nopc,b/c,266500,3.75,0.7232,1563.71,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,6000.0,CIB,521,CIB,45-54,to_inst,86.52597403,North,direct,0,41.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,3.625,-0.092,1171.27,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7020.0,CIB,574,CIB,55-64,not_inst,61.92434211,North,direct,0,49.0,Long-term
cf,Male,nopre,type3,p3,l1,nopc,nob/c,446500,4.375,-0.1578,2750.0,neg_amm,not_int,not_lpsm,448000.0,sb,pr,home,1U,7740.0,CIB,767,CIB,45-54,to_inst,99.66517857,North,direct,0,45.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.99,0.3599,2170.705,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,6780.0,EQUI,736,EXP,25-34,not_inst,1.1638755980861244,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,236500,4.75,1.3579,2969.2,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,5520.0,CIB,860,EXP,25-34,to_inst,74.37106918,south,direct,0,40.0,Short-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,5.125,0.7481,12262.5,not_neg,not_int,not_lpsm,638000.0,sb,ir,home,2U,11100.0,CRIF,591,EXP,25-34,to_inst,69.98432602,south,direct,0,27.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,4.125,0.5642,6250.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,2760.0,CIB,731,EXP,>74,to_inst,67.04545455,North,direct,0,37.0,Long-term
cf,Joint,pre,type3,p1,l1,nopc,nob/c,146500,3.5,-0.1729,1545.14,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3300.0,EQUI,793,EXP,55-64,to_inst,0.3504784688995215,North,direct,1,39.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,4.99,1.069,2012.5,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,1680.0,CIB,662,CIB,55-64,to_inst,69.3452381,North,direct,0,37.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,3.5,-0.0987,6800.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,3840.0,EXP,870,CIB,45-54,to_inst,51.71703297,south,direct,0,46.0,Long-term
ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,1086500,3.5,-0.1055,5586.14,not_neg,not_int,not_lpsm,2158000.0,sb,pr,home,1U,108300.0,CIB,548,EXP,55-64,not_inst,50.34754402,North,direct,0,6.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,256500,3.5,-0.1729,951.9,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,590,EXP,45-54,not_inst,0.6136363636363636,south,direct,1,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,2.875,0.1231,13391.25,not_neg,not_int,not_lpsm,568000.0,sb,sr,home,1U,12240.0,CRIF,631,EXP,65-74,to_inst,69.80633803,North,direct,0,49.0,Short-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,4.125,-0.0615,9875.5,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,3000.0,CIB,823,CIB,45-54,to_inst,70.39748954,North,direct,0,49.0,Long-term
ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,1006500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,1258000.0,sb,sr,home,1U,18900.0,CIB,844,EXP,35-44,to_inst,80.00794913,south,direct,1,38.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,3.99,0.3599,2170.705,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,5580.0,EXP,749,CIB,35-44,to_inst,88.40782123,south,direct,1,31.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,3.375,-0.298,1795.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,7740.0,EXP,577,CIB,45-54,not_inst,48.74749499,North,direct,0,36.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,3.875,1.1525,4400.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3540.0,CRIF,837,CIB,65-74,to_inst,65.75630252,south,direct,0,40.0,Short-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.4253,5539.25,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6480.0,CIB,638,EXP,>74,to_inst,87.79069767,south,direct,0,49.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,686500,3.75,0.0146,212.49,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,7500.0,CIB,900,CIB,35-44,not_inst,56.8294702,south,direct,0,44.0,Long-term
cf,Male,pre,type1,p1,l1,nopc,nob/c,186500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3600.0,EQUI,628,EXP,25-34,not_inst,0.4461722488038278,North,direct,1,39.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.4377,4280.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4980.0,CIB,865,CIB,35-44,to_inst,68.41517857,North,direct,0,37.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,296500,3.99,0.96485,0.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5520.0,EXP,583,EXP,55-64,not_inst,87.72189349,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,3.99,0.6648,1385.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,1860.0,CIB,511,CIB,55-64,to_inst,77.92553191,south,direct,0,46.0,Long-term
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,176500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,348000.0,sb,sr,home,1U,5700.0,EQUI,563,EXP,55-64,to_inst,0.507183908045977,south,direct,1,39.0,Short-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,126500,4.99,0.8337,3611.25,neg_amm,not_int,not_lpsm,558000.0,sb,ir,home,1U,5280.0,CIB,892,CIB,35-44,to_inst,22.6702509,south,direct,0,33.0,Long-term
cf,Sex Not Available,nopre,type1,p1,l2,nopc,nob/c,236500,4.5,0.48975,1860.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,6360.0,EQUI,641,EXP,25-34,to_inst,0.5657894736842105,south,direct,1,40.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,4.99,0.4588,3415.5,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,7620.0,CIB,629,CIB,35-44,to_inst,86.45833333,North,direct,0,38.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,526500,4.99,1.0204,9185.0,not_neg,not_int,not_lpsm,858000.0,sb,sr,home,1U,31080.0,EXP,769,EXP,45-54,to_inst,61.36363636,North,direct,0,29.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,1.174,5356.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3120.0,CIB,582,CIB,45-54,to_inst,64.93710692,North,direct,0,32.0,Long-term
cf,Female,nopre,type1,p2,l1,nopc,nob/c,306500,4.75,0.5457,5000.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,12060.0,CRIF,742,CIB,45-54,to_inst,78.99484536,North,direct,0,47.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,506500,3.69,-0.1033,0.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,6000.0,CRIF,545,CIB,55-64,not_inst,50.75150301,North,direct,0,42.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,5.75,1.4165,2440.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,8220.0,CRIF,803,CIB,45-54,to_inst,80.03875969,North,direct,0,32.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,266500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3240.0,CIB,886,EXP,>74,to_inst,63.75598086,south,direct,1,42.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,546500,4.125,0.0915,8101.5,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,8880.0,EXP,698,CIB,35-44,not_inst,80.60471976,North,direct,0,38.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.5,0.3743,2565.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,3240.0,CIB,771,CIB,45-54,to_inst,47.12171053,south,direct,0,49.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,4.875,0.7807,0.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,11100.0,CIB,621,EXP,45-54,to_inst,67.91401274,North,direct,0,43.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,86500,4.375,1.3223,2736.9,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3720.0,CRIF,563,EXP,55-64,to_inst,62.68115942,south,direct,0,40.0,Short-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.75,0.103,4107.12,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,9240.0,CIB,696,CIB,45-54,to_inst,59.71177945,south,direct,0,23.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,76500,4.875,1.6716,1818.03,neg_amm,not_int,not_lpsm,88000.0,sb,pr,home,1U,2940.0,EXP,662,CIB,35-44,to_inst,86.93181818,North,direct,0,28.0,Long-term
cf,Female,nopre,type2,p1,l1,nopc,b/c,146500,3.99,1.1863,1957.63,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,6780.0,CRIF,690,EXP,45-54,to_inst,98.98648649,south,direct,0,37.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.5,-0.3455,0.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,3960.0,CRIF,556,CIB,65-74,not_inst,50.30940594,North,direct,0,42.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,4.75,1.4247,4768.75,not_neg,not_int,not_lpsm,268000.0,sb,ir,home,1U,1380.0,EXP,713,CIB,55-64,to_inst,62.12686567,North,direct,0,15.0,Long-term
cf,Joint,pre,type1,p3,l1,nopc,nob/c,266500,5.25,0.763,0.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,4920.0,EXP,754,EXP,55-64,not_inst,62.26635514,central,direct,0,40.0,Long-term
cf,Joint,nopre,type2,p1,l1,nopc,b/c,216500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3300.0,EQUI,576,EXP,35-44,not_inst,0.5179425837320574,central,direct,1,39.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,1058000.0,sb,ir,home,1U,8580.0,CRIF,762,EXP,45-54,not_inst,68.66729679,North,direct,1,5.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,2.99,0.2814,5940.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6900.0,EXP,556,CIB,65-74,to_inst,72.10365854,central,direct,0,30.0,Short-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,366500,4.75,0.8997,7214.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,10380.0,EXP,609,EXP,45-54,not_inst,94.45876289,North,direct,0,33.0,Long-term
cf,Joint,pre,type1,p1,l1,nopc,nob/c,246500,4.625,0.9848,2469.05,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6420.0,EXP,570,EXP,25-34,to_inst,95.54263566,North,direct,0,31.0,Long-term
cf,Joint,nopre,type1,p4,l2,nopc,nob/c,236500,4.875,0.8358,3844.36,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4380.0,CIB,699,EXP,45-54,to_inst,62.56613757,North,direct,0,48.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,726500,3.75,1.2395,0.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,6660.0,CRIF,735,EXP,35-44,not_inst,94.59635417,North,direct,0,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,2820.0,CRIF,615,EXP,35-44,to_inst,77.51572327,North,direct,1,53.0,Long-term
cf,Female,nopre,type2,p3,l1,nopc,b/c,256500,3.99,0.96485,2269.45,neg_amm,int_only,not_lpsm,328000.0,sb,pr,home,1U,6180.0,CIB,814,CIB,45-54,to_inst,78.20121951,North,direct,1,21.0,Long-term
cf,Joint,pre,type1,p1,l1,nopc,nob/c,726500,4.5,0.6131,14862.5,not_neg,int_only,not_lpsm,918000.0,sb,pr,home,1U,21660.0,CRIF,582,EXP,35-44,to_inst,79.13943355,North,direct,0,40.0,Long-term
cf,Male,nopre,type3,p4,l1,nopc,nob/c,436500,2.75,-0.8732,4239.5,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6840.0,EXP,676,CIB,35-44,not_inst,93.26923077,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.125,1.0483,3880.1,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,2520.0,EXP,597,CIB,55-64,to_inst,36.35057471,south,direct,0,43.0,Short-term
cf,Male,pre,type3,p3,l1,nopc,nob/c,446500,3.375,-0.0358,5020.38,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4380.0,CRIF,859,CIB,45-54,to_inst,91.49590164,south,direct,0,59.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,536500,4.18,0.0396,1468.0,not_neg,not_int,not_lpsm,1248000.0,sb,pr,home,1U,8580.0,CIB,536,CIB,45-54,not_inst,42.98878205,south,direct,0,42.0,Long-term
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,316500,3.875,-0.1357,7943.75,not_neg,not_int,not_lpsm,358000.0,sb,sr,home,1U,22380.0,CIB,655,EXP,45-54,to_inst,88.40782123,North,direct,0,41.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,446500,3.375,-0.1965,0.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,6480.0,EXP,738,EXP,>74,not_inst,52.03962704,south,direct,0,33.0,Long-term
cf,Female,pre,type1,p3,l1,nopc,nob/c,256500,3.375,0.4133,5535.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8280.0,CIB,823,CIB,65-74,not_inst,61.36363636,North,direct,0,21.0,Short-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.5,0.9903,3953.75,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5160.0,CIB,820,EXP,35-44,to_inst,65.75630252,North,direct,0,48.0,Long-term
ncf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,4.125,-0.0796,1007.84,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,6780.0,CRIF,623,CIB,45-54,not_inst,58.82768362,North,direct,0,28.0,Long-term
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,566500,3.99,0.1432,3953.13,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,11820.0,CRIF,774,CIB,45-54,to_inst,56.20039683,North,direct,0,34.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,3.99,0.2706,5991.79,neg_amm,not_int,not_lpsm,598000.0,sb,pr,home,1U,6480.0,EXP,767,CIB,65-74,to_inst,59.61538462,North,direct,0,49.0,Medium-term
ncf,Joint,pre,type1,p3,l1,nopc,nob/c,446500,4.25,0.0996,630.96,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,4380.0,CIB,697,EXP,55-64,not_inst,68.90432099,North,direct,0,46.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,126500,3.125,-0.441,3160.33,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3600.0,EXP,747,CIB,>74,to_inst,47.20149254,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3599,2170.705,not_neg,int_only,not_lpsm,308000.0,sb,pr,home,1U,9360.0,CRIF,748,CIB,55-64,to_inst,76.78571429,south,direct,1,15.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,0.2085,612.39,not_neg,int_only,not_lpsm,758000.0,sb,pr,home,1U,7860.0,CIB,666,EXP,35-44,not_inst,58.90501319,North,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,146500,3.625,0.559,4598.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,4560.0,CRIF,640,EXP,55-64,to_inst,20.6920904,North,direct,0,20.0,Short-term
cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,206500,3.5,-0.1729,1545.14,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4620.0,EXP,878,EXP,45-54,to_inst,80.03875969,south,direct,1,31.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.875,0.221,0.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,6300.0,CRIF,568,EXP,25-34,not_inst,89.29640719,North,direct,0,41.0,Long-term
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,446500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,10800.0,EQUI,596,EXP,35-44,to_inst,1.068181818181818,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,426500,3.625,0.0444,5001.13,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,11520.0,CIB,643,EXP,25-34,to_inst,73.78892734,south,direct,0,26.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,3.375,-0.0796,8307.13,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3960.0,CIB,593,EXP,35-44,to_inst,86.00543478,North,direct,0,39.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,566500,5.25,0.6471,13040.69,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,5400.0,CIB,732,CIB,55-64,to_inst,66.02564103,south,direct,0,47.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,4.125,-0.007,935.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,4080.0,CRIF,512,EXP,25-34,not_inst,99.44029851,North,direct,0,40.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,286500,3.99,0.3599,1860.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,4080.0,EQUI,579,EXP,45-54,not_inst,0.6854066985645934,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,3.625,0.1057,6774.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,14220.0,CIB,586,EXP,25-34,not_inst,86.00543478,North,direct,0,31.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,3.875,0.3426,3628.75,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5520.0,CRIF,540,CIB,65-74,to_inst,82.56302521,south,direct,0,31.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,446500,3.5,-0.1203,0.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,6660.0,CIB,667,EXP,45-54,not_inst,73.4375,south,direct,0,24.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,706500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,13020.0,EQUI,512,EXP,45-54,not_inst,1.690191387559809,North,direct,1,39.0,Long-term
cf,Female,nopre,type1,p2,l1,nopc,nob/c,196500,4.625,0.557,3076.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,6000.0,EXP,601,CIB,35-44,not_inst,56.46551724,North,direct,0,49.0,Long-term
cf,Joint,pre,type1,p1,l1,nopc,nob/c,456500,4.125,-0.273,0.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,6480.0,CRIF,744,EXP,25-34,not_inst,57.20551378,North,direct,0,36.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,86500,3.25,1.5046,3230.43,not_neg,int_only,not_lpsm,148000.0,sb,pr,home,1U,1560.0,CIB,785,CIB,>74,to_inst,58.44594595,south,direct,0,42.0,Short-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,216500,3.75,-0.1445,4747.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3180.0,CIB,619,CIB,45-54,to_inst,80.78358209,North,direct,0,30.0,Long-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,266500,3.5,-0.0604,7287.5,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4080.0,CIB,899,CIB,>74,to_inst,86.52597403,south,direct,0,31.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,3.75,0.1641,7343.75,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,3960.0,CIB,545,CIB,45-54,to_inst,53.70065789,North,direct,0,38.0,Long-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,516500,3.99,1.1301,6344.0,not_neg,int_only,not_lpsm,618000.0,sb,pr,home,1U,8880.0,CRIF,803,EXP,45-54,to_inst,83.57605178,North,direct,0,48.0,Long-term
cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,276500,3.625,-0.0399,2828.16,neg_amm,not_int,not_lpsm,478000.0,sb,pr,home,1U,6300.0,CRIF,605,EXP,45-54,to_inst,57.84518828,south,direct,0,32.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.99,0.9166,8710.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4140.0,EXP,897,CIB,45-54,to_inst,75.13586957,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,206500,4.99,0.5995,2551.79,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2940.0,EXP,812,CIB,25-34,not_inst,74.28057554,south,direct,0,49.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3599,3953.13,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,8160.0,EQUI,520,EXP,45-54,to_inst,0.6136363636363636,central,direct,1,39.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,336500,4.375,0.218,0.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3900.0,CIB,515,CIB,25-34,not_inst,78.62149533,south,direct,0,43.0,Long-term
cf,Male,pre,type1,p3,l1,nopc,nob/c,246500,4.75,0.5751,5100.4,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4020.0,CIB,732,CIB,25-34,to_inst,77.51572327,North,direct,0,21.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,86500,3.875,1.4972,3182.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,1860.0,CIB,611,CIB,55-64,to_inst,48.59550562,North,direct,0,38.0,Short-term
cf,Female,nopre,type2,p4,l1,nopc,b/c,216500,3.5,0.6936,6403.71,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,9300.0,CIB,505,EXP,35-44,to_inst,83.91472868,North,direct,0,40.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.5,-0.1133,197.16,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,6780.0,CIB,574,EXP,35-44,not_inst,33.71743487,North,direct,0,37.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,706500,4.375,0.3253,7816.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,10920.0,EXP,539,EXP,65-74,not_inst,60.4880137,south,direct,0,38.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,446500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8100.0,EXP,509,CIB,25-34,not_inst,80.01792115,south,direct,1,40.0,Long-term
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4560.0,EQUI,869,EXP,65-74,to_inst,0.6136363636363636,south,direct,1,39.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,216500,4.25,1.0107,6505.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,2220.0,CRIF,787,CIB,65-74,to_inst,83.91472868,North,direct,0,43.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,288000.0,sb,ir,home,1U,4740.0,CRIF,523,CIB,45-54,to_inst,82.11805556,North,direct,1,40.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4980.0,EQUI,708,EXP,45-54,not_inst,0.9485645933014354,North,direct,1,39.0,Long-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,276500,4.25,0.9223,2730.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4440.0,CRIF,778,EXP,35-44,to_inst,84.29878049,North,direct,0,53.0,Long-term
cf,Joint,nopre,type1,p3,l2,nopc,nob/c,76500,5.25,1.4504,2637.5,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,6360.0,CIB,514,EXP,35-44,to_inst,59.765625,North,direct,0,30.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,1.0413,5170.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,7020.0,EXP,719,EXP,35-44,to_inst,80.04807692,south,direct,0,27.0,Medium-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.875,1.0371,3044.5,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,3240.0,EXP,701,CIB,45-54,to_inst,71.06741573,south,direct,0,21.0,Long-term
ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,4.125,1.4424,5898.75,not_neg,not_int,not_lpsm,248000.0,sb,ir,home,1U,4320.0,CIB,872,CIB,25-34,to_inst,75.2016129,south,direct,0,31.0,Short-term
cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,5.25,0.9345,2342.5,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1200.0,CIB,763,CIB,55-64,to_inst,41.27906977,North,direct,0,44.0,Long-term
